site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
camargue,2018-06-14,12,S2A_31TEH_20180614_0_L2A;S2A_31TEH_20180614_1_L2A;S2A_31TEJ_20180614_0_L2A;S2A_31TEJ_20180614_1_L2A;S2A_31TEJ_20180614_2_L2A;S2A_31TEJ_20180614_3_L2A;S2A_31TFH_20180614_0_L2A;S2A_31TFH_20180614_1_L2A;S2A_31TFJ_20180614_0_L2A;S2A_31TFJ_20180614_1_L2A;S2A_31TFJ_20180614_2_L2A;S2A_31TFJ_20180614_3_L2A,1.0,0.0353,0.9647,0.0702,0.1211,otsu,0.853,0.1073,77071.7,22380.8,0.301,2890.7,16602.2,19238.7,0.0108,0.0451,0.0846,0.008,ok,2026-09-03T15:33:06+00:00
camargue,2018-06-19,8,S2B_31TEH_20180619_0_L2A;S2B_31TEH_20180619_1_L2A;S2B_31TEJ_20180619_0_L2A;S2B_31TEJ_20180619_1_L2A;S2B_31TFH_20180619_0_L2A;S2B_31TFH_20180619_1_L2A;S2B_31TFJ_20180619_0_L2A;S2B_31TFJ_20180619_1_L2A,1.0,0.059,0.941,0.07,0.2148,otsu,0.396,0.0875,77071.7,21568.8,0.2974,2098.2,20792.0,20266.2,-0.0587,0.0148,0.0975,0.0147,ok,2026-09-03T15:33:06+00:00
camargue,2018-06-22,8,S2B_31TEH_20180622_0_L2A;S2B_31TEH_20180622_1_L2A;S2B_31TEJ_20180622_0_L2A;S2B_31TEJ_20180622_1_L2A;S2B_31TFH_20180622_0_L2A;S2B_31TFH_20180622_1_L2A;S2B_31TFJ_20180622_0_L2A;S2B_31TFJ_20180622_1_L2A,1.0,0.2389,0.7611,0.0754,0.043,otsu,0.785,0.0733,77071.7,14090.4,0.2402,2558.7,11702.7,339.0,0.0095,0.0177,0.0413,0.0002,nublado,2026-09-03T15:33:06+00:00
camargue,2018-06-24,5,S2A_31TEH_20180624_0_L2A;S2A_31TEH_20180624_1_L2A;S2A_31TEJ_20180624_0_L2A;S2A_31TFH_20180624_0_L2A;S2A_31TFH_20180624_1_L2A,0.0423,0.97,0.0013,0.1436,0.2617,otsu,,,77071.7,18.2,0.177,0.5,14.2,13.1,-0.1207,0.0497,0.1662,0.0702,sin_datos,2026-09-03T15:33:06+00:00
camargue,2018-06-27,8,S2A_31TEH_20180627_0_L2A;S2A_31TEH_20180627_1_L2A;S2A_31TEJ_20180627_0_L2A;S2A_31TEJ_20180627_1_L2A;S2A_31TFH_20180627_0_L2A;S2A_31TFH_20180627_1_L2A;S2A_31TFJ_20180627_0_L2A;S2A_31TFJ_20180627_2_L2A,1.0,0.0775,0.9225,0.068,0.0352,otsu,0.451,0.0672,77071.7,19871.5,0.2795,2645.9,18683.5,6590.6,-0.067,0.0084,0.0952,0.0126,ok,2026-09-03T15:33:06+00:00
camargue,2018-06-29,8,S2B_31TEH_20180629_0_L2A;S2B_31TEH_20180629_1_L2A;S2B_31TEJ_20180629_0_L2A;S2B_31TEJ_20180629_1_L2A;S2B_31TFH_20180629_0_L2A;S2B_31TFH_20180629_1_L2A;S2B_31TFJ_20180629_0_L2A;S2B_31TFJ_20180629_1_L2A,1.0,0.4508,0.5492,0.0767,0.0898,otsu,0.482,0.0751,77071.7,10909.4,0.2577,1186.1,10339.8,6825.8,-0.0644,0.0242,0.1034,0.0104,nublado,2026-09-03T15:33:06+00:00
camargue,2018-07-02,8,S2B_31TEH_20180702_0_L2A;S2B_31TEH_20180702_1_L2A;S2B_31TEJ_20180702_0_L2A;S2B_31TEJ_20180702_1_L2A;S2B_31TFH_20180702_0_L2A;S2B_31TFH_20180702_1_L2A;S2B_31TFJ_20180702_0_L2A;S2B_31TFJ_20180702_1_L2A,1.0,0.309,0.691,0.0871,-0.0352,otsu,0.552,0.1205,77071.7,11318.6,0.2125,2042.1,10497.1,2781.4,-0.0718,0.012,0.0833,0.0061,nublado,2026-09-03T15:33:06+00:00
camargue,2018-07-04,8,S2A_31TEH_20180704_0_L2A;S2A_31TEH_20180704_1_L2A;S2A_31TEJ_20180704_0_L2A;S2A_31TEJ_20180704_1_L2A;S2A_31TFH_20180704_0_L2A;S2A_31TFH_20180704_1_L2A;S2A_31TFJ_20180704_0_L2A;S2A_31TFJ_20180704_1_L2A,1.0,0.0417,0.9583,0.0573,0.1992,otsu,0.247,0.0522,77071.7,20403.2,0.2762,1526.9,19736.6,19172.2,-0.1247,-0.0005,0.121,0.0311,ok,2026-09-03T15:34:44+00:00
camargue,2018-07-07,8,S2A_31TEH_20180707_0_L2A;S2A_31TEH_20180707_1_L2A;S2A_31TEJ_20180707_0_L2A;S2A_31TEJ_20180707_1_L2A;S2A_31TFH_20180707_0_L2A;S2A_31TFH_20180707_1_L2A;S2A_31TFJ_20180707_0_L2A;S2A_31TFJ_20180707_1_L2A,1.0,0.1517,0.8483,0.0723,-0.043,otsu,0.477,0.1136,77071.7,13082.7,0.2001,2251.2,11713.9,1614.2,-0.0602,0.0098,0.085,0.0019,ok,2026-09-03T15:34:44+00:00
camargue,2018-07-09,4,S2B_31TEH_20180709_0_L2A;S2B_31TEJ_20180709_0_L2A;S2B_31TFH_20180709_0_L2A;S2B_31TFJ_20180709_0_L2A,1.0,0.0547,0.9453,0.0619,0.1914,otsu,0.247,0.0613,77071.7,20020.3,0.2748,1371.4,19425.0,19176.0,-0.1087,-0.0005,0.1119,0.0291,ok,2026-09-03T15:34:44+00:00
